07/07/2017,18:22,vo,07/07/2017,18:23,Piotr,private
07/07/2017,18:26,vo,07/07/2017,18:26,dennis,private
07/07/2017,18:48,vo,07/07/2017,18:49,Piotr,private
10/07/2017,15:25,vo,10/07/2017,15:25,dennis,private
10/07/2017,23:43,vo,10/07/2017,23:43,dennis,private
11/07/2017,11:31,vo,11/07/2017,11:42,Piotr,private
12/07/2017,14:39,vo,12/07/2017,14:40,dennis,private
12/07/2017,21:32,vo,12/07/2017,21:32,dennis,private
16/07/2017,21:12,vo,16/07/2017,23:00,Piotr,private
22/07/2017,02:58,vo,22/07/2017,02:58,dennis,private
22/07/2017,12:18,vo,22/07/2017,12:18,dennis,private
10/08/2017,17:44,vo,10/08/2017,17:44,dennis,private
10/08/2017,17:44,vo,10/08/2017,17:45,dennis,private
10/08/2017,17:54,vo,10/08/2017,17:55,dennis,private
10/08/2017,17:56,vo,10/08/2017,17:56,dennis,private
14/08/2017,22:25,vo,14/08/2017,22:25,Piotr,private
15/08/2017,12:26,vo,15/08/2017,12:26,Piotr,private
15/08/2017,12:29,vo,15/08/2017,12:29,dennis,private
16/08/2017,23:52,vo,16/08/2017,23:52,Piotr,private
19/08/2017,16:44,vo,19/08/2017,16:44,dennis,private
19/08/2017,18:04,vo,19/08/2017,18:04,dennis,private
20/08/2017,14:26,vo,20/08/2017,14:26,Piotr,private
23/08/2017,12:48,vo,23/08/2017,12:48,dennis,private
24/08/2017,13:17,vo,24/08/2017,13:17,dennis,private
03/09/2017,13:13,vo,03/09/2017,13:13,dennis,private
05/09/2017,18:27,vo,07/09/2017,13:52,dennis,private
08/09/2017,14:15,vo,08/09/2017,14:15,Piotr,private
19/10/2017,12:37,vo,19/10/2017,12:38,Piotr,private
20/10/2017,11:52,vo,20/10/2017,11:54,Piotr,private
23/10/2017,11:56,vo,23/10/2017,11:58,dennis,private
24/10/2017,13:47,vo,24/10/2017,13:52,Piotr,private
25/10/2017,00:13,vo,25/10/2017,00:14,Piotr,private
05/11/2017,16:49,vo,05/11/2017,20:19,dennis,private
11/11/2017,14:47,vo,11/11/2017,14:47,dennis,private
24/11/2017,22:25,vo,25/11/2017,14:29,Piotr,private
25/11/2017,14:54,vo,25/11/2017,14:54,dennis,private
08/12/2017,13:10,vo,08/12/2017,13:10,dennis,private
12/12/2017,20:30,vo,12/12/2017,20:35,Piotr,private
14/12/2017,16:00,vo,14/12/2017,16:02,Piotr,private
15/12/2017,12:48,vo,15/12/2017,12:48,Piotr,private
19/12/2017,14:00,vo,19/12/2017,14:00,dennis,private
23/12/2017,16:39,vo,23/12/2017,16:40,dennis,private
27/12/2017,21:10,vo,27/12/2017,21:10,Piotr,private
27/12/2017,21:35,vo,27/12/2017,21:47,Piotr,private
29/12/2017,14:54,vo,29/12/2017,14:55,dennis,private
03/01/2018,23:19,vo,03/01/2018,23:19,Piotr,private
04/01/2018,14:55,vo,04/01/2018,14:55,dennis,private
09/01/2018,15:38,vo,09/01/2018,15:38,Piotr,private
09/01/2018,22:18,vo,09/01/2018,22:19,Piotr,private
16/01/2018,12:04,vo,16/01/2018,12:05,dennis,private
16/01/2018,12:30,vo,16/01/2018,12:35,Piotr,private
18/01/2018,14:56,vo,18/01/2018,14:58,Piotr,private
24/01/2018,16:48,vo,24/01/2018,16:49,Piotr,private
25/01/2018,13:03,vo,25/01/2018,13:11,Piotr,private
25/01/2018,14:02,vo,25/01/2018,14:03,dennis,private
25/01/2018,14:22,vo,25/01/2018,14:22,Piotr,private
25/01/2018,15:32,vo,25/01/2018,15:33,dennis,private
28/01/2018,15:41,vo,28/01/2018,15:41,Piotr,private
31/01/2018,12:49,vo,31/01/2018,12:49,dennis,private
31/01/2018,12:50,vo,31/01/2018,12:51,dennis,private
31/01/2018,12:53,vo,31/01/2018,12:53,dennis,private
02/02/2018,12:57,vo,02/02/2018,12:57,dennis,private
06/02/2018,20:03,vo,06/02/2018,20:04,Piotr,private
06/02/2018,20:38,vo,06/02/2018,20:38,Piotr,private
07/02/2018,19:46,vo,07/02/2018,19:46,dennis,private
07/02/2018,20:07,vo,07/02/2018,20:07,dennis,private
12/02/2018,15:25,vo,12/02/2018,15:25,Piotr,private
13/02/2018,14:05,vo,13/02/2018,14:05,dennis,private
13/02/2018,17:55,vo,13/02/2018,17:56,dennis,private
18/02/2018,13:59,vo,18/02/2018,13:59,dennis,private
19/02/2018,11:45,vo,19/02/2018,11:45,dennis,private
19/02/2018,22:16,vo,19/02/2018,22:16,Piotr,private
05/03/2018,17:00,vo,05/03/2018,17:00,Piotr,private
05/03/2018,22:35,vo,05/03/2018,22:35,Piotr,private
13/03/2018,14:43,vo,13/03/2018,14:43,dennis,private
13/03/2018,16:56,vo,13/03/2018,16:56,dennis,private
15/03/2018,14:43,vo,15/03/2018,14:45,Piotr,private
22/03/2018,21:11,vo,22/03/2018,21:11,Piotr,private
22/03/2018,21:23,vo,22/03/2018,21:23,dennis,private
22/03/2018,21:23,vo,22/03/2018,21:24,Piotr,private
25/03/2018,17:43,vo,25/03/2018,17:43,dennis,private
11/04/2018,12:18,vo,11/04/2018,12:19,Piotr,private
11/04/2018,12:21,vo,11/04/2018,12:25,Piotr,private
11/04/2018,14:23,vo,11/04/2018,14:23,Piotr,private
03/05/2018,04:04,vo,03/05/2018,09:52,Piotr,private
11/05/2018,00:20,vo,11/05/2018,00:31,dennis,private
12/05/2018,21:06,vo,12/05/2018,21:25,Piotr,private
12/05/2018,21:44,vo,12/05/2018,21:45,dennis,private
17/05/2018,12:39,vo,17/05/2018,13:47,dennis,private
17/05/2018,13:47,vo,17/05/2018,13:49,dennis,private
22/05/2018,15:21,vo,22/05/2018,15:21,dennis,private
22/05/2018,18:45,vo,22/05/2018,18:54,Piotr,private
22/05/2018,19:18,vo,22/05/2018,19:18,Piotr,private
22/05/2018,19:19,vo,22/05/2018,19:53,dennis,private
25/05/2018,13:14,vo,25/05/2018,13:14,dennis,private
26/05/2018,12:43,vo,26/05/2018,12:44,Piotr,private
01/06/2018,17:27,vo,01/06/2018,17:28,dennis,private
07/06/2018,14:15,vo,07/06/2018,14:16,Piotr,private
11/06/2018,13:21,vo,11/06/2018,13:21,dennis,private
11/06/2018,17:01,vo,11/06/2018,17:01,Piotr,private
23/06/2018,16:00,vo,23/06/2018,16:01,dennis,private
26/06/2018,20:43,vo,26/06/2018,20:43,dennis,private
01/07/2018,17:48,vo,01/07/2018,17:49,dennis,private
02/07/2018,17:31,vo,02/07/2018,17:31,dennis,private
04/07/2018,20:51,vo,04/07/2018,20:51,dennis,private
09/07/2018,11:25,vo,09/07/2018,11:25,Piotr,private
09/07/2018,12:25,vo,09/07/2018,12:26,Piotr,private
09/07/2018,12:43,vo,09/07/2018,12:43,Piotr,private
09/07/2018,12:45,vo,09/07/2018,12:48,Piotr,private
11/07/2018,14:02,vo,11/07/2018,15:47,Piotr,private
13/07/2018,20:59,vo,13/07/2018,20:59,dennis,private
15/07/2018,22:46,vo,15/07/2018,23:24,dennis,private
16/07/2018,13:30,vo,16/07/2018,13:38,Piotr,private
16/08/2018,16:07,vo,16/08/2018,16:09,Piotr,private
16/08/2018,18:02,vo,16/08/2018,18:02,dennis,private
20/08/2018,15:41,vo,20/08/2018,15:42,Piotr,private
21/08/2018,14:30,vo,21/08/2018,14:31,Piotr,private
24/08/2018,22:12,vo,24/08/2018,22:12,dennis,private
27/08/2018,10:23,vo,27/08/2018,10:23,dennis,private
28/08/2018,12:52,vo,28/08/2018,12:52,Piotr,private
28/08/2018,12:52,vo,28/08/2018,12:53,Piotr,private
28/08/2018,12:55,vo,28/08/2018,12:55,dennis,private
28/08/2018,13:37,vo,28/08/2018,13:37,Piotr,private
29/08/2018,17:30,vo,29/08/2018,17:31,Piotr,private
29/08/2018,17:35,vo,29/08/2018,17:36,Piotr,private
29/08/2018,17:40,vo,29/08/2018,17:43,dennis,private
29/08/2018,20:51,vo,29/08/2018,21:08,Piotr,private
31/08/2018,08:07,vo,31/08/2018,08:07,Piotr,private
02/09/2018,17:29,vo,02/09/2018,17:29,Piotr,private
03/09/2018,22:21,vo,03/09/2018,22:22,dennis,private
05/09/2018,14:53,vo,05/09/2018,14:53,Piotr,private
05/09/2018,16:49,vo,05/09/2018,17:12,Piotr,private
06/09/2018,21:37,vo,06/09/2018,21:45,Piotr,private
08/09/2018,03:39,vo,08/09/2018,03:39,dennis,private
10/09/2018,13:41,vo,10/09/2018,13:41,Piotr,private
16/09/2018,14:57,vo,16/09/2018,15:00,Piotr,private
18/09/2018,14:46,vo,18/09/2018,15:23,Piotr,private
18/09/2018,22:04,vo,18/09/2018,22:04,Piotr,private
18/09/2018,22:14,vo,18/09/2018,22:14,dennis,private
18/09/2018,22:18,vo,18/09/2018,22:18,Piotr,private
19/09/2018,14:07,vo,19/09/2018,14:07,dennis,private
20/09/2018,12:47,vo,20/09/2018,12:47,dennis,private
20/09/2018,15:32,vo,20/09/2018,15:34,Piotr,private
20/09/2018,16:01,vo,20/09/2018,16:03,Piotr,private
30/09/2018,17:02,vo,30/09/2018,17:06,Piotr,private
02/10/2018,18:28,vo,02/10/2018,18:28,dennis,private
06/10/2018,14:33,vo,06/10/2018,14:35,Piotr,private
08/10/2018,13:31,vo,08/10/2018,13:32,Piotr,private
08/10/2018,14:32,vo,08/10/2018,14:32,dennis,private
10/10/2018,23:19,vo,10/10/2018,23:26,Piotr,private
11/10/2018,11:45,vo,11/10/2018,11:45,Piotr,private
11/10/2018,12:42,vo,12/10/2018,19:22,Piotr,private
12/10/2018,21:41,vo,12/10/2018,21:41,dennis,private
16/10/2018,20:46,vo,16/10/2018,20:46,Piotr,private
18/10/2018,15:24,vo,18/10/2018,15:24,Piotr,private
21/10/2018,16:37,vo,21/10/2018,16:38,Piotr,private
23/10/2018,19:46,vo,23/10/2018,19:47,dennis,private
28/10/2018,21:38,vo,28/10/2018,21:38,dennis,private
28/10/2018,21:39,vo,28/10/2018,21:40,Piotr,private
01/11/2018,16:15,vo,01/11/2018,16:41,Piotr,private
07/11/2018,15:23,vo,07/11/2018,15:23,dennis,private
12/11/2018,14:13,vo,13/11/2018,09:52,Piotr,private
13/11/2018,15:28,vo,13/11/2018,15:30,dennis,private
13/11/2018,15:52,vo,13/11/2018,15:53,Piotr,private
14/11/2018,16:02,vo,14/11/2018,16:02,dennis,private
15/11/2018,15:49,vo,15/11/2018,15:50,Piotr,private
15/11/2018,15:58,vo,15/11/2018,15:59,dennis,private
18/11/2018,14:50,vo,18/11/2018,15:00,Piotr,private
19/11/2018,11:45,vo,19/11/2018,11:45,dennis,private
19/11/2018,18:21,vo,19/11/2018,18:21,dennis,private
19/11/2018,21:54,vo,19/11/2018,21:54,Piotr,private
20/11/2018,16:29,vo,20/11/2018,16:29,dennis,private
21/11/2018,11:35,vo,21/11/2018,11:36,Piotr,private
21/11/2018,17:01,vo,21/11/2018,17:01,dennis,private
23/11/2018,12:12,vo,23/11/2018,12:12,dennis,private
26/11/2018,18:45,vo,26/11/2018,18:45,dennis,private
30/11/2018,14:44,vo,30/11/2018,14:44,Piotr,private
03/12/2018,17:44,vo,03/12/2018,17:44,dennis,private
04/12/2018,12:28,vo,04/12/2018,12:28,dennis,private
04/12/2018,14:19,vo,04/12/2018,20:31,dennis,private
08/12/2018,15:56,vo,08/12/2018,16:01,Piotr,private
09/12/2018,14:33,vo,09/12/2018,14:39,dennis,private
11/12/2018,14:24,vo,11/12/2018,14:24,Piotr,private
16/12/2018,22:07,vo,16/12/2018,22:07,dennis,private
17/12/2018,17:02,vo,17/12/2018,17:02,Piotr,private
17/12/2018,17:05,vo,17/12/2018,17:05,Piotr,private
18/12/2018,13:41,vo,18/12/2018,13:41,Piotr,private
06/01/2019,16:52,vo,06/01/2019,16:55,dennis,private
06/01/2019,22:31,vo,06/01/2019,22:31,dennis,private
06/01/2019,23:19,vo,06/01/2019,23:19,Piotr,private
08/01/2019,21:27,vo,08/01/2019,21:27,Piotr,private
11/01/2019,13:20,vo,11/01/2019,13:20,dennis,private
11/01/2019,14:09,vo,11/01/2019,15:24,dennis,private
11/01/2019,23:38,vo,11/01/2019,23:41,Piotr,private
13/01/2019,19:53,vo,14/01/2019,20:55,dennis,private
16/01/2019,12:09,vo,16/01/2019,12:23,Piotr,private
16/01/2019,13:20,vo,16/01/2019,13:24,Piotr,private
18/01/2019,21:27,vo,20/01/2019,15:46,Piotr,private
20/01/2019,15:47,vo,20/01/2019,15:48,Piotr,private
22/01/2019,17:12,vo,22/01/2019,17:12,Piotr,private
22/01/2019,17:13,vo,22/01/2019,17:13,dennis,private
23/01/2019,16:06,vo,23/01/2019,16:07,dennis,private
24/01/2019,15:28,vo,24/01/2019,15:28,dennis,private
24/01/2019,17:44,vo,24/01/2019,22:54,Piotr,private
25/01/2019,10:17,vo,25/01/2019,10:21,dennis,private
25/01/2019,17:13,vo,25/01/2019,17:29,dennis,private
25/01/2019,17:34,vo,25/01/2019,17:34,dennis,private
28/01/2019,15:57,vo,28/01/2019,15:58,dennis,private
28/01/2019,16:06,vo,28/01/2019,17:54,Piotr,private
29/01/2019,14:27,vo,29/01/2019,14:28,dennis,private
30/01/2019,11:41,vo,30/01/2019,11:41,dennis,private
31/01/2019,18:50,vo,31/01/2019,18:54,Piotr,private
31/01/2019,19:13,vo,31/01/2019,19:13,dennis,private
01/02/2019,11:12,vo,01/02/2019,11:12,dennis,private
05/02/2019,00:35,vo,05/02/2019,00:36,dennis,private
05/02/2019,00:37,vo,05/02/2019,00:44,Piotr,private
05/02/2019,23:58,vo,05/02/2019,23:58,dennis,private
06/02/2019,00:20,vo,06/02/2019,00:20,dennis,private
07/02/2019,13:08,vo,07/02/2019,13:46,Piotr,private
08/02/2019,17:28,vo,08/02/2019,17:28,dennis,private
10/02/2019,14:20,vo,10/02/2019,14:21,dennis,private
10/02/2019,22:20,vo,10/02/2019,22:20,Piotr,private
14/02/2019,14:52,vo,14/02/2019,14:52,dennis,private
16/02/2019,09:41,vo,16/02/2019,10:27,Piotr,private
20/02/2019,10:37,vo,20/02/2019,10:37,dennis,private
21/02/2019,17:41,vo,21/02/2019,17:41,dennis,private
21/02/2019,22:10,vo,21/02/2019,22:24,Piotr,private
24/02/2019,21:45,vo,24/02/2019,21:46,Piotr,private
26/02/2019,11:13,vo,26/02/2019,11:13,dennis,private
26/02/2019,11:17,vo,26/02/2019,11:17,dennis,private
26/02/2019,13:13,vo,26/02/2019,13:13,dennis,private
27/02/2019,09:15,vo,27/02/2019,09:15,Piotr,private
27/02/2019,14:56,vo,27/02/2019,14:56,Piotr,private
27/02/2019,16:54,vo,27/02/2019,17:03,Piotr,private
01/03/2019,16:33,vo,01/03/2019,16:37,Piotr,private
03/03/2019,16:24,vo,03/03/2019,16:29,dennis,private
05/03/2019,21:19,vo,05/03/2019,21:19,dennis,private
05/03/2019,22:37,vo,05/03/2019,22:37,Piotr,private
13/03/2019,09:16,vo,13/03/2019,09:18,Piotr,private
14/03/2019,14:45,vo,14/03/2019,14:45,Piotr,private
14/03/2019,16:15,vo,14/03/2019,16:17,Piotr,private
15/03/2019,19:16,vo,15/03/2019,19:16,Piotr,private
17/03/2019,19:46,vo,17/03/2019,19:46,Piotr,private
17/03/2019,23:26,vo,17/03/2019,23:26,dennis,private
18/03/2019,15:51,vo,18/03/2019,15:51,dennis,private
19/03/2019,08:06,vo,19/03/2019,08:06,dennis,private
19/03/2019,13:44,vo,19/03/2019,13:44,dennis,private
19/03/2019,13:50,vo,19/03/2019,13:54,Piotr,private
19/03/2019,23:20,vo,19/03/2019,23:51,Piotr,private
20/03/2019,00:51,vo,20/03/2019,00:51,dennis,private
20/03/2019,00:54,vo,20/03/2019,00:54,dennis,private
20/03/2019,17:13,vo,20/03/2019,17:14,dennis,private
20/03/2019,17:17,vo,20/03/2019,17:17,Piotr,private
21/03/2019,15:04,vo,21/03/2019,16:05,Piotr,private
23/03/2019,13:01,vo,23/03/2019,13:02,dennis,private
24/03/2019,14:57,vo,24/03/2019,15:29,Piotr,private
25/03/2019,14:06,vo,25/03/2019,14:06,Piotr,private
25/03/2019,15:14,vo,25/03/2019,15:15,dennis,private
28/03/2019,09:53,vo,28/03/2019,09:53,dennis,private
28/03/2019,15:23,vo,28/03/2019,15:24,Piotr,private
28/03/2019,15:31,vo,28/03/2019,15:33,Piotr,private
31/03/2019,18:07,vo,31/03/2019,18:08,dennis,private
03/04/2019,12:43,vo,03/04/2019,12:44,dennis,private
05/04/2019,11:51,vo,05/04/2019,11:53,Piotr,private
10/04/2019,15:05,vo,10/04/2019,15:10,Piotr,private
11/04/2019,17:56,vo,12/04/2019,10:04,dennis,private
12/04/2019,13:27,vo,12/04/2019,13:27,dennis,private
13/04/2019,16:21,vo,13/04/2019,16:42,dennis,private
14/04/2019,15:20,vo,14/04/2019,15:34,Piotr,private
14/04/2019,16:55,vo,14/04/2019,17:19,Piotr,private
15/04/2019,14:32,vo,15/04/2019,14:32,dennis,private
16/04/2019,10:53,vo,16/04/2019,10:53,dennis,private
18/04/2019,15:05,vo,18/04/2019,15:05,dennis,private
18/04/2019,15:11,vo,18/04/2019,15:12,dennis,private
24/04/2019,16:28,vo,24/04/2019,16:29,dennis,private
24/04/2019,16:46,vo,24/04/2019,16:53,dennis,private
25/04/2019,11:28,vo,25/04/2019,11:47,Piotr,private
29/04/2019,10:58,vo,29/04/2019,10:59,dennis,private
29/04/2019,14:28,vo,29/04/2019,14:28,Piotr,private
01/05/2019,12:07,vo,01/05/2019,12:08,dennis,private
01/05/2019,14:33,vo,01/05/2019,14:34,dennis,private
01/05/2019,15:05,vo,01/05/2019,15:05,Piotr,private
01/05/2019,15:28,vo,01/05/2019,15:28,Piotr,private
01/05/2019,15:28,vo,01/05/2019,15:29,Piotr,private
01/05/2019,17:09,vo,02/05/2019,11:20,Piotr,private
03/05/2019,13:09,vo,03/05/2019,14:12,Piotr,private
04/05/2019,18:10,vo,04/05/2019,18:10,Piotr,private
06/05/2019,15:38,vo,06/05/2019,15:41,dennis,private
09/05/2019,12:19,vo,09/05/2019,12:19,dennis,private
09/05/2019,12:19,vo,09/05/2019,12:21,dennis,private
09/05/2019,12:57,vo,09/05/2019,12:59,dennis,private
09/05/2019,13:03,vo,09/05/2019,13:03,dennis,private
09/05/2019,13:07,vo,09/05/2019,13:07,dennis,private
09/05/2019,18:32,vo,09/05/2019,18:32,dennis,private
09/05/2019,18:32,vo,09/05/2019,18:32,Piotr,private
12/05/2019,22:33,vo,12/05/2019,22:33,dennis,private
14/05/2019,21:31,vo,14/05/2019,21:31,dennis,private
14/05/2019,21:40,vo,14/05/2019,21:40,dennis,private
15/05/2019,16:02,vo,15/05/2019,16:03,dennis,private
16/05/2019,11:55,vo,16/05/2019,11:56,dennis,private
16/05/2019,11:56,vo,16/05/2019,12:12,Piotr,private
16/05/2019,16:24,vo,16/05/2019,16:28,Piotr,private
16/05/2019,16:36,vo,16/05/2019,16:36,Piotr,private
16/05/2019,22:50,vo,16/05/2019,22:51,dennis,private
17/05/2019,21:56,vo,17/05/2019,22:36,dennis,private
17/05/2019,22:36,vo,17/05/2019,23:03,Piotr,private
21/05/2019,14:09,vo,21/05/2019,14:09,dennis,private
21/05/2019,18:58,vo,21/05/2019,18:58,dennis,private
22/05/2019,16:41,vo,22/05/2019,16:41,dennis,private
23/05/2019,18:06,vo,23/05/2019,18:07,Piotr,private
23/05/2019,18:09,vo,23/05/2019,18:09,dennis,private
25/05/2019,15:54,vo,25/05/2019,15:54,dennis,private
25/05/2019,19:13,vo,25/05/2019,23:47,Piotr,private
01/06/2019,22:14,vo,01/06/2019,22:14,Piotr,private
02/06/2019,13:40,vo,02/06/2019,13:51,Piotr,private
02/06/2019,16:23,vo,02/06/2019,16:30,Piotr,private
03/06/2019,21:31,vo,03/06/2019,21:31,Piotr,private
03/06/2019,21:35,vo,03/06/2019,21:35,Piotr,private
03/06/2019,21:36,vo,03/06/2019,21:37,Piotr,private
03/06/2019,21:38,vo,03/06/2019,21:40,Piotr,private
04/06/2019,10:36,vo,04/06/2019,10:38,Piotr,private
07/06/2019,18:59,vo,07/06/2019,18:59,dennis,private
08/06/2019,13:42,vo,08/06/2019,13:42,Piotr,private
08/06/2019,13:42,vo,08/06/2019,13:43,Piotr,private
08/06/2019,13:43,vo,08/06/2019,13:43,Piotr,private
12/06/2019,16:58,vo,12/06/2019,16:59,Piotr,private
12/06/2019,16:59,vo,12/06/2019,16:59,dennis,private
13/06/2019,00:44,vo,13/06/2019,10:49,dennis,private
13/06/2019,15:24,vo,13/06/2019,15:25,dennis,private
13/06/2019,15:26,vo,13/06/2019,15:27,dennis,private
13/06/2019,15:30,vo,13/06/2019,15:36,Piotr,private
14/06/2019,13:13,vo,14/06/2019,13:14,dennis,private
